"","cell_ID","cell_types","cell_subtypes"
"3052",4.69572606042048e+37,"L5 ET","L5_ET_5"
"3053",4.69701230261046e+37,"Endo","Endo"
"3054",4.70495018882462e+37,"L4/5 IT","L45_IT_2"
"3055",4.70940833879445e+37,"Peri","Peri"
"3056",4.7103077180513e+37,"L2/3 IT","L23_IT_4"
"3057",4.72556686029273e+37,"L5/6 NP","L56_NP_1"
"3058",4.72869863899464e+36,"L5 IT","L5_IT_1"
"3059",4.73860285653515e+36,"Micro","Micro_1"
"3060",4.74590133387993e+37,"Astro","Astro_1"
"3061",4.74651209060818e+37,"Oligo","Oligo_1"
"3062",4.74746555526684e+37,"L6 CT","L6_CT_8"
"3063",4.74841564334069e+37,"L5 IT","L5_IT_3"
"3064",4.75096353974978e+37,"L6 CT","L6_CT_1"
"3065",4.75386160849779e+37,"Peri","Peri"
"3066",4.75508193809472e+37,"L5 IT","L5_IT_1"
"3067",4.75995697455508e+37,"L5 IT","L5_IT_1"
"3068",4.76199372707942e+37,"L4/5 IT","L45_IT_SSp_1"
"3069",4.76864970568246e+37,"Astro","Astro_1"
"3070",4.78274210622062e+37,"L5 IT","L5_IT_1"
"3071",4.80521261160847e+37,"L2/3 IT","L23_IT_3"
"3072",4.80574412939628e+37,"L4/5 IT","L45_IT_SSp_2"
"3073",4.81147716972221e+37,"OPC","OPC"
"3074",4.8149719413509e+36,"OPC","OPC"
"3075",4.82680920918873e+37,"L4/5 IT","L45_IT_SSp_2"
"3076",4.83640501188773e+37,"L5 ET","L5_ET_3"
"3077",4.84802799512549e+37,"VLMC","VLMC"
"3078",4.84898701618517e+37,"Astro","Astro_1"
"3079",4.85238690151556e+37,"Endo","Endo"
"3080",4.85736791774234e+37,"L2/3 IT","L23_IT_2"
"3081",4.87763065249264e+36,"L6 IT","L6_IT_1"
"3082",4.88188105353524e+36,"OPC","OPC"
"3083",4.88264276418303e+37,"L6 IT","L6_IT_3"
"3084",4.88405246397762e+37,"VLMC","VLMC"
"3085",4.89457506454358e+37,"Oligo","Oligo_2"
"3086",4.9023890838536e+36,"L2/3 IT","L23_IT_4"
"3087",4.90656234006009e+37,"Endo","Endo"
"3088",4.9092479804727e+37,"Endo","Endo"
"3089",4.91530176944129e+37,"Oligo","Oligo_2"
"3090",4.93272876298785e+37,"Endo","Endo"
"3091",4.94290184674754e+37,"L6 CT","L6_CT_1"
"3092",4.94713953452396e+35,"L2/3 IT","L23_IT_2"
"3093",4.95178175405997e+37,"Astro","Astro_2"
"3094",4.95976831623036e+37,"Astro","Astro_1"
"3095",4.9764928867455e+37,"Endo","Endo"
"3096",4.98145959672516e+36,"Endo","Endo"
"3097",4.98940544450968e+37,"L5 IT","L5_IT_1"
"3098",4.99309784965851e+37,"Astro","Astro_1"
"3099",5.0144463210135e+37,"L2/3 IT","L23_IT_4"
"3100",5.01842443016157e+37,"L2/3 IT","L23_IT_3"
"3101",5.03356350284964e+37,"L4/5 IT","L45_IT_4"
"3102",5.0591677736518e+37,"L4/5 IT","L45_IT_2"
"3103",5.07203166462593e+37,"Oligo","Oligo_2"
"3104",5.07728713768082e+37,"Endo","Endo"
"3105",5.08340996896741e+37,"Endo","Endo"
"3106",5.08363455217546e+37,"L6 CT","L6_CT_3"
"3107",5.09803680560936e+37,"Peri","Peri"
"3108",5.12030133525864e+37,"Astro","Astro_1"
"3109",5.12526445679401e+37,"Pvalb","Pvalb_3"
"3110",5.14139605986956e+37,"L5 IT","L5_IT_3"
"3111",5.14573930952396e+37,"L6 CT","L6_CT_4"
"3112",5.15490696151668e+37,"L2/3 IT","L23_IT_4"
"3113",5.16194716863188e+36,"L5 IT","L5_IT_3"
"3114",5.171115775839e+37,"L4/5 IT","L45_IT_2"
"3115",5.17453719475592e+37,"L4/5 IT","L45_IT_2"
"3116",5.17607099269846e+36,"L2/3 IT","L23_IT_2"
"3117",5.17717789757614e+37,"L5 IT","L5_IT_4"
"3118",5.19254381933056e+36,"Pvalb","Pvalb_2"
"3119",5.19989697277012e+37,"L4/5 IT","L45_IT_SSp_2"
"3120",5.20008888599438e+37,"L5 ET","L5_ET_1"
"3121",5.20207125975692e+37,"L6 CT","L6_CT_6"
"3122",5.21140310144307e+37,"L5 IT","L5_IT_3"
"3123",5.21917071695834e+37,"Vip","Vip_3"
"3124",5.23068253420765e+36,"Endo","Endo"
"3125",5.23565438978135e+36,"L4/5 IT","L45_IT_2"
"3126",5.24419277763747e+37,"VLMC","VLMC"
"3127",5.25097220417564e+37,"L6 CT","L6_CT_2"
"3128",5.2533352434439e+37,"L2/3 IT","L23_IT_2"
"3129",5.2616631360316e+36,"L6 CT","L6_CT_4"
"3130",5.26765786284141e+37,"L6 CT","L6_CT_3"
"3131",5.27373200959576e+37,"Oligo","Oligo_2"
"3132",5.2793494869308e+37,"L5 ET","L5_ET_5"
"3133",5.28694634542559e+37,"Pvalb","Pvalb_3"
"3134",5.29024793930451e+36,"L5 ET","L5_ET_3"
"3135",5.29264834959532e+37,"L5 IT","L5_IT_3"
"3136",5.2967307390471e+37,"L2/3 IT","L23_IT_3"
"3137",5.30167217549733e+37,"L5 IT","L5_IT_3"
"3138",5.31147332411707e+37,"L4/5 IT","L45_IT_4"
"3139",5.31385340144137e+36,"L2/3 IT","L23_IT_4"
"3140",5.31927791963446e+37,"L5 IT","L5_IT_4"
"3141",5.3414457750987e+37,"Oligo","Oligo_1"
"3142",5.34615675079393e+37,"L6 CT","L6_CT_8"
"3143",5.36601940169781e+37,"Oligo","Oligo_2"
"3144",5.36734880865599e+37,"L4/5 IT","L45_IT_4"
"3145",5.36780304925762e+37,"Astro","Astro_2"
"3146",5.40397261027194e+37,"Endo","Endo"
"3147",5.40697832099469e+37,"Pvalb","Pvalb_5"
"3148",5.41634171041202e+37,"L6 CT","L6_CT_6"
"3149",5.42078094307569e+37,"Endo","Endo"
"3150",5.42976103210095e+37,"L6 CT","L6_CT_3"
"3151",5.436685468491e+37,"L2/3 IT","L23_IT_2"
"3152",5.44245093196744e+37,"L5 IT","L5_IT_3"
"3153",5.44818602160526e+36,"PVM","PVM"
"3154",5.44901805162858e+37,"Astro","Astro_1"
"3155",5.45481296367312e+37,"Oligo","Oligo_2"
"3156",5.47117760515719e+37,"Lamp5","Lamp5_1"
"3157",5.47359364590968e+37,"L5 ET","L5_ET_5"
"3158",5.47657535466659e+37,"L5 ET","L5_ET_5"
"3159",5.48461614594369e+37,"Peri","Peri"
"3160",5.50295189341363e+37,"Endo","Endo"
"3161",5.51528425730187e+37,"L6 CT","L6_CT_7"
"3162",5.52060327010019e+37,"Oligo","Oligo_3"
"3163",5.52566447713149e+37,"L4/5 IT","L45_IT_2"
"3164",5.53303257975443e+37,"L4/5 IT","L45_IT_5"
"3165",5.53453707022968e+37,"L2/3 IT","L23_IT_4"
"3166",5.54103199112781e+37,"other","striatum_1"
"3167",5.58344515153533e+37,"L2/3 IT","L23_IT_4"
"3168",5.58757280898424e+37,"OPC","OPC"
"3169",5.58852735588406e+37,"L6 IT","L6_IT_3"
"3170",5.58854786367479e+37,"L2/3 IT","L23_IT_4"
"3171",5.59897869498365e+37,"L6 CT","L6_CT_1"
"3172",5.60501192043897e+37,"L5 IT","L5_IT_3"
"3173",5.61223876547569e+37,"Micro","Micro_1"
"3174",5.62796811825590e+37,"Micro","Micro_1"
"3175",5.64702317567964e+37,"OPC","OPC"
"3176",5.6540578710406e+37,"L2/3 IT","L23_IT_3"
"3177",5.65632105100382e+37,"L6 CT","L6_CT_4"
"3178",5.6617540937107e+37,"OPC","OPC"
"3179",5.68266001254241e+37,"L6 CT","L6_CT_2"
"3180",5.6928933155729e+37,"Astro","Astro_2"
"3181",5.69811650196283e+37,"Endo","Endo"
"3182",5.70372110888778e+37,"Oligo","Oligo_1"
"3183",5.71315533734293e+37,"Endo","Endo"
"3184",5.71771574272013e+37,"L5 ET","L5_ET_1"
"3185",5.71852909557874e+37,"L6 CT","L6_CT_2"
"3186",5.71866118562067e+37,"L5 IT","L5_IT_1"
"3187",5.73083127966728e+37,"L2/3 IT","L23_IT_4"
"3188",5.75077045096542e+37,"L6 CT","L6_CT_2"
"3189",5.77428094939269e+37,"L6 CT","L6_CT_5"
"3190",5.77541030511855e+37,"L4/5 IT","L45_IT_SSp_1"
"3191",5.79698342454977e+37,"L2/3 IT","L23_IT_4"
"3192",5.80978636573575e+37,"Endo","Endo"
"3193",5.82021058459647e+37,"PVM","PVM"
"3194",5.82336276852152e+37,"L2/3 IT","L23_IT_4"
"3195",5.83346993320844e+37,"L2/3 IT","L23_IT_4"
"3196",5.84458108397688e+37,"Endo","Endo"
"3197",5.86457170973847e+37,"L5 ET","L5_ET_5"
"3198",5.87341597217606e+37,"Endo","Endo"
"3199",5.8912371164559e+37,"PVM","PVM"
"3200",5.89553095789368e+37,"Vip","Vip_8"
"3201",5.91209927053196e+37,"L6 CT","L6_CT_4"
"3202",5.92494952012278e+37,"L6 CT","L6_CT_5"
"3203",5.94385961349588e+37,"L6 IT","L6_IT_3"
"3204",5.94545427500092e+36,"L6 IT","L6_IT_3"
"3205",5.94735441596675e+37,"L5 IT","L5_IT_4"
"3206",5.95974823736176e+37,"Micro","Micro_1"
"3207",5.97746742886042e+37,"Oligo","Oligo_1"
"3208",5.98434675023974e+37,"Oligo","Oligo_3"
"3209",5.99194590093961e+37,"L2/3 IT","L23_IT_2"
"3210",5.99305649009977e+37,"Oligo","Oligo_3"
"3211",6.00825383879174e+37,"PVM","PVM"
"3212",6.02534148748671e+37,"PVM","PVM"
"3213",6.03286781540896e+37,"L2/3 IT","L23_IT_4"
"3214",6.05306389057607e+37,"L6 CT","L6_CT_4"
"3215",6.0584787294952e+37,"L6 CT","L6_CT_8"
"3216",6.06372504595468e+37,"L4/5 IT","L45_IT_2"
"3217",6.0710820231388e+37,"L6 IT","L6_IT_2"
"3218",6.09379443727e+37,"Oligo","Oligo_1"
"3219",6.09760884516389e+37,"L6 CT","L6_CT_1"
"3220",6.10031518036752e+35,"L2/3 IT","L23_IT_3"
"3221",6.10072505855149e+37,"SMC","SMC"
"3222",6.10488450857344e+36,"Endo","Endo"
"3223",6.11069029054461e+37,"Astro","Astro_2"
"3224",6.11649844019184e+37,"L4/5 IT","L45_IT_SSp_2"
"3225",6.12089043378595e+37,"L2/3 IT","L23_IT_4"
"3226",6.12576273640293e+36,"Pvalb","Pvalb_5"
"3227",6.1459089664386e+37,"L6 CT","L6_CT_6"
"3228",6.1521046846091e+36,"L4/5 IT","L45_IT_SSp_2"
"3229",6.15903329329703e+37,"L4/5 IT","L45_IT_2"
"3230",6.1594508782997e+37,"L6 CT","L6_CT_1"
"3231",6.16152705788991e+37,"L6 CT","L6_CT_2"
"3232",6.17367571225257e+37,"L5 ET","L5_ET_5"
"3233",6.19424710764611e+37,"L2/3 IT","L23_IT_2"
"3234",6.19757471717507e+37,"L5/6 NP","L56_NP_1"
"3235",6.20657617400034e+37,"Micro","Micro_1"
"3236",6.20726818458789e+37,"Peri","Peri"
"3237",6.20893135397655e+37,"Endo","Endo"
"3238",6.21041921358318e+37,"Peri","Peri"
"3239",6.22285915622236e+37,"L5 ET","L5_ET_3"
"3240",6.22861827650287e+37,"Pvalb","Pvalb_3"
"3241",6.24472254672517e+37,"Oligo","Oligo_1"
"3242",6.25340101077099e+36,"L6 CT","L6_CT_5"
"3243",6.25617710653969e+37,"L2/3 IT","L23_IT_3"
"3244",6.26497511091233e+37,"L4/5 IT","L45_IT_2"
"3245",6.26597284882309e+37,"L6 CT","L6_CT_3"
"3246",6.27080150538127e+37,"OPC","OPC"
"3247",6.27533035745415e+37,"L5/6 NP","L56_NP_2"
"3248",6.2767560291138e+36,"Oligo","Oligo_2"
"3249",6.27990507184343e+36,"L4/5 IT","L45_IT_SSp_2"
"3250",6.28361273778177e+37,"Oligo","Oligo_3"
"3251",6.2853379815952e+37,"L6 CT","L6_CT_8"
"3252",6.2972099168262e+36,"L2/3 IT","L23_IT_4"
"3253",6.30782760619144e+37,"Peri","Peri"
"3254",6.31452882180236e+37,"Astro","Astro_1"
"3255",6.31926677875544e+37,"L2/3 IT","L23_IT_4"
"3256",6.32184899683572e+36,"L5 IT","L5_IT_1"
"3257",6.33446422924924e+37,"L2/3 IT","L23_IT_3"
"3258",6.34191053699137e+37,"Astro","Astro_1"
"3259",6.35389586126851e+37,"L5 IT","L5_IT_3"
"3260",6.35493547130652e+36,"L4/5 IT","L45_IT_2"
"3261",6.36010678750267e+37,"L5 ET","L5_ET_5"
"3262",6.36020231821108e+37,"L5 IT","L5_IT_1"
"3263",6.36900458723988e+37,"L2/3 IT","L23_IT_2"
"3264",6.37260217818863e+37,"L5 IT","L5_IT_1"
"3265",6.37936989134431e+37,"L2/3 IT","L23_IT_3"
"3266",6.38600662144846e+37,"L6 CT","L6_CT_2"
"3267",6.38808317388022e+37,"L4/5 IT","L45_IT_2"
"3268",6.39077451950246e+37,"OPC","OPC"
"3269",6.39659379554236e+37,"L4/5 IT","L45_IT_2"
"3270",6.39671462538672e+36,"Oligo","Oligo_2"
"3271",6.4030537704377e+37,"OPC","OPC"
"3272",6.40451192863011e+37,"Oligo","Oligo_2"
"3273",6.41188540375547e+36,"L6 CT","L6_CT_2"
"3274",6.41244230310353e+37,"Endo","Endo"
"3275",6.4267149105153e+37,"Sst","Sst_4"
"3276",6.42675851434433e+37,"L4/5 IT","L45_IT_2"
"3277",6.46259714008146e+37,"L4/5 IT","L45_IT_2"
"3278",6.46699114296504e+37,"L4/5 IT","L45_IT_2"
"3279",6.50523704781315e+37,"L4/5 IT","L45_IT_SSp_2"
"3280",6.51366873640347e+37,"L4/5 IT","L45_IT_SSp_2"
"3281",6.52133416383259e+37,"Oligo","Oligo_1"
"3282",6.52316683816005e+37,"other","striatum_2"
"3283",6.52885004884096e+37,"Pvalb","Pvalb_5"
"3284",6.53296767568063e+37,"L4/5 IT","L45_IT_5"
"3285",6.5409516260149e+37,"Sst","Sst_3"
"3286",6.54812022222304e+37,"L2/3 IT","L23_IT_4"
"3287",6.55651203562154e+37,"Astro","Astro_1"
"3288",6.56141401036631e+37,"Micro","Micro_1"
"3289",6.581936946778e+37,"L2/3 IT","L23_IT_5"
"3290",6.5969384579331e+37,"L5 IT","L5_IT_1"
"3291",6.60167046594054e+37,"Astro","Astro_1"
"3292",6.60943159493628e+37,"Peri","Peri"
"3293",6.61964539660679e+37,"Oligo","Oligo_2"
"3294",6.64650366774231e+37,"OPC","OPC"
"3295",6.65063533128342e+37,"L2/3 IT","L23_IT_5"
"3296",6.71743615942935e+37,"L2/3 IT","L23_IT_4"
"3297",6.72602200651147e+36,"L6 CT","L6_CT_4"
"3298",6.72611219215593e+37,"Astro","Astro_2"
"3299",6.72611869807122e+37,"other","striatum_1"
"3300",6.7266694206185e+37,"Oligo","Oligo_2"
"3301",6.73750758354247e+37,"L4/5 IT","L45_IT_SSp_2"
"3302",6.76498524035789e+37,"Astro","Astro_1"
"3303",6.79503160112194e+37,"L2/3 IT","L23_IT_4"
"3304",6.79694634481642e+36,"L6 CT","L6_CT_2"
"3305",6.81695335052904e+37,"Endo","Endo"
"3306",6.82132497722933e+37,"L4/5 IT","L45_IT_5"
"3307",6.84020168345557e+37,"OPC","OPC"
"3308",6.8420111408223e+37,"Astro","Astro_2"
"3309",6.84509894594435e+37,"L6 CT","L6_CT_4"
"3310",6.84840733139834e+37,"L6 CT","L6_CT_5"
"3311",6.87567552099128e+37,"L6 CT","L6_CT_7"
"3312",6.88531830375644e+37,"Pvalb","Pvalb_7"
"3313",6.88635798184506e+37,"L5 IT","L5_IT_3"
"3314",6.89376352136308e+37,"Peri","Peri"
"3315",6.91261540571609e+37,"L6 CT","L6_CT_1"
"3316",6.91404179597257e+37,"Oligo","Oligo_1"
"3317",6.92158306067926e+37,"VLMC","VLMC"
"3318",6.93555438016138e+37,"L6 IT","L6_IT_3"
"3319",6.93935185709802e+37,"L2/3 IT","L23_IT_2"
"3320",6.9556504844389e+37,"L6 CT","L6_CT_1"
"3321",6.95678392571296e+36,"L4/5 IT","L45_IT_1"
"3322",6.9603182455732e+36,"L2/3 IT","L23_IT_4"
"3323",6.96512311164181e+37,"Astro","Astro_1"
"3324",6.96580161760371e+36,"L6b","L6b_1"
"3325",6.96617257011078e+37,"L6 IT","L6_IT_3"
"3326",6.96651709528179e+37,"L4/5 IT","L45_IT_2"
"3327",6.96675931301871e+37,"L6 CT","L6_CT_1"
"3328",6.96716549008815e+37,"Oligo","Oligo_1"
"3329",6.97869118858436e+37,"L4/5 IT","L45_IT_2"
"3330",6.98176837372513e+36,"L2/3 IT","L23_IT_4"
"3331",6.98813670450426e+37,"L6 CT","L6_CT_2"
"3332",6.99087062828835e+37,"Oligo","Oligo_3"
"3333",7.01499987746889e+37,"PVM","PVM"
"3334",7.02715221758367e+37,"PVM","PVM"
"3335",7.03040907416918e+37,"Oligo","Oligo_1"
"3336",7.03567755154723e+37,"Vip","Vip_9"
"3337",7.04522216091257e+37,"Sst","Sst_2"
"3338",7.07450694531974e+37,"Oligo","Oligo_1"
"3339",7.09624479620263e+37,"L4/5 IT","L45_IT_2"
"3340",7.1001111691249e+37,"Pvalb","Pvalb_7"
"3341",7.10864652761343e+37,"L4/5 IT","L45_IT_4"
"3342",7.11304550638643e+36,"Oligo","Oligo_1"
"3343",7.1144093093764e+37,"Oligo","Oligo_2"
"3344",7.11454727265693e+37,"L2/3 IT","L23_IT_2"
"3345",7.11686210066564e+37,"L5/6 NP","L56_NP_1"
"3346",7.11739481032337e+37,"L4/5 IT","L45_IT_2"
"3347",7.12005740129429e+37,"Astro","Astro_1"
"3348",7.12661743240062e+37,"L4/5 IT","L45_IT_5"
"3349",7.1272093499439e+36,"L2/3 IT","L23_IT_2"
"3350",7.13176141251527e+37,"other","striatum_1"
"3351",7.13217551029295e+37,"Endo","Endo"
"3352",7.14063481814968e+37,"L6 IT","L6_IT_3"
"3353",7.16954020795482e+37,"Endo","Endo"
"3354",7.17840664416621e+37,"Endo","Endo"
"3355",7.1827716718158e+37,"SMC","SMC"
"3356",7.19693919593491e+37,"Oligo","Oligo_2"
"3357",7.2014111085583e+37,"Oligo","Oligo_1"
"3358",7.20638910424824e+37,"OPC","OPC"
"3359",7.22212340066596e+37,"Oligo","Oligo_2"
"3360",7.23511232844878e+37,"Endo","Endo"
"3361",7.23643502486284e+37,"Oligo","Oligo_1"
"3362",7.23833630248629e+37,"L6b","L6b_1"
"3363",7.24995522625463e+37,"L4/5 IT","L45_IT_5"
"3364",7.27577712874468e+37,"L6 CT","L6_CT_1"
"3365",7.28617535033579e+37,"L4/5 IT","L45_IT_4"
"3366",7.29066151477362e+37,"L4/5 IT","L45_IT_SSp_2"
"3367",7.29166114775643e+36,"Oligo","Oligo_1"
"3368",7.29931684129016e+37,"Pvalb","Pvalb_4"
"3369",7.30439902126719e+37,"L5 IT","L5_IT_3"
"3370",7.30444277664207e+37,"Micro","Micro_1"
"3371",7.30492551242594e+37,"Astro","Astro_3"
"3372",7.30718975300457e+37,"L6 CT","L6_CT_4"
"3373",7.3176171849082e+37,"L2/3 IT","L23_IT_4"
"3374",7.32745617706541e+37,"Peri","Peri"
"3375",7.34777868238742e+36,"L2/3 IT","L23_IT_4"
"3376",7.35245617535547e+37,"L4/5 IT","L45_IT_2"
"3377",7.35636353874232e+37,"L6 IT","L6_IT_1"
"3378",7.36515824887526e+37,"L5/6 NP","L56_NP_2"
"3379",7.37506350875474e+37,"Endo","Endo"
"3380",7.37955597974355e+37,"L4/5 IT","L45_IT_2"
"3381",7.38321198302011e+37,"Micro","Micro_1"
"3382",7.39744144119189e+36,"Astro","Astro_1"
"3383",7.40674726585467e+37,"L4/5 IT","L45_IT_2"
"3384",7.40881820188021e+36,"VLMC","VLMC"
"3385",7.43033887665158e+37,"L2/3 IT","L23_IT_5"
"3386",7.43456286187642e+37,"L5 IT","L5_IT_4"
"3387",7.44090574160762e+37,"L6 IT","L6_IT_3"
"3388",7.44343425352636e+37,"L2/3 IT","L23_IT_2"
"3389",7.44779440409042e+37,"L2/3 IT","L23_IT_2"
"3390",7.45586397594402e+37,"L5 IT","L5_IT_3"
"3391",7.46868362918731e+37,"L4/5 IT","L45_IT_SSp_1"
"3392",7.47814088254393e+37,"L5 IT","L5_IT_1"
"3393",7.50425323828101e+37,"L6 CT","L6_CT_4"
"3394",7.51021553400489e+37,"L4/5 IT","L45_IT_4"
"3395",7.52278765051488e+36,"L2/3 IT","L23_IT_5"
"3396",7.53208056697245e+37,"L4/5 IT","L45_IT_4"
"3397",7.53219098738351e+36,"Astro","Astro_1"
"3398",7.53360024635193e+37,"L2/3 IT","L23_IT_2"
"3399",7.54540871197608e+37,"L6 IT","L6_IT_1"
"3400",7.55192968091097e+37,"L5 IT","L5_IT_4"
"3401",7.55634582250649e+37,"L5 IT","L5_IT_4"
"3402",7.55871588301159e+37,"L4/5 IT","L45_IT_2"
"3403",7.56446551490241e+37,"L5 ET","L5_ET_1"
"3404",7.57691856355185e+37,"OPC","OPC"
"3405",7.57732222177526e+37,"PVM","PVM"
"3406",7.58550765420337e+37,"L2/3 IT","L23_IT_2"
"3407",7.59124734430993e+37,"L6 IT","L6_IT_3"
"3408",7.61811577077256e+37,"L2/3 IT","L23_IT_4"
"3409",7.62616172870653e+37,"L4/5 IT","L45_IT_5"
"3410",7.62894602938815e+36,"L6 CT","L6_CT_1"
"3411",7.65109607003465e+37,"L5 ET","L5_ET_2"
"3412",7.65117082422623e+36,"L2/3 IT","L23_IT_3"
"3413",7.65189476934225e+37,"L5/6 NP","L56_NP_2"
"3414",7.65654010906309e+37,"L5 IT","L5_IT_4"
"3415",7.667702974763e+37,"Micro","Micro_1"
"3416",7.67622922503793e+37,"L2/3 IT","L23_IT_1"
"3417",7.69385719640285e+37,"Pvalb","Pvalb_8"
"3418",7.72166383743631e+37,"Peri","Peri"
"3419",7.72238938088256e+37,"L5/6 NP","L56_NP_1"
"3420",7.72463496762783e+37,"L4/5 IT","L45_IT_2"
"3421",7.73672640811981e+37,"L6 IT","L6_IT_1"
"3422",7.75596255415745e+36,"L4/5 IT","L45_IT_4"
"3423",7.77472912726419e+36,"Astro","Astro_1"
"3424",7.77854959585123e+37,"L4/5 IT","L45_IT_5"
"3425",7.7850122978407e+37,"L4/5 IT","L45_IT_2"
"3426",7.79143816130189e+37,"Peri","Peri"
"3427",7.79525380115067e+37,"L6 CT","L6_CT_5"
"3428",7.80756752865108e+37,"L6 CT","L6_CT_1"
"3429",7.80802928265076e+37,"L6 CT","L6_CT_5"
"3430",7.81631181443248e+37,"Micro","Micro_1"
"3431",7.83978615944278e+37,"L6 CT","L6_CT_6"
"3432",7.8540264520979e+37,"SMC","SMC"
"3433",7.86180983729697e+37,"L4/5 IT","L45_IT_3"
"3434",7.87957397100531e+35,"Astro","Astro_2"
"3435",7.88120955472939e+37,"VLMC","VLMC"
"3436",7.88782355620944e+37,"L2/3 IT","L23_IT_4"
"3437",7.88797693531683e+37,"L6b","L6b_1"
"3438",7.89218602110857e+37,"L5 IT","L5_IT_1"
"3439",7.89269403520866e+37,"L2/3 IT","L23_IT_2"
"3440",7.90769295060539e+37,"L5 ET","L5_ET_5"
"3441",7.90994351065267e+37,"Oligo","Oligo_2"
"3442",7.91218097384429e+37,"Oligo","Oligo_1"
"3443",7.91368143400639e+37,"L2/3 IT","L23_IT_2"
"3444",7.91545758454426e+37,"Astro","Astro_1"
"3445",7.91620427587228e+37,"L6 CT","L6_CT_1"
"3446",7.91945585808284e+37,"Oligo","Oligo_2"
"3447",7.95109954025307e+37,"L4/5 IT","L45_IT_SSp_1"
"3448",7.95658646428129e+37,"L2/3 IT","L23_IT_2"
"3449",7.96120895099141e+37,"Astro","Astro_1"
"3450",7.96549053148761e+36,"VLMC","VLMC"
"3451",7.97574353891109e+37,"Vip","Vip_8"
"3452",7.97741172828613e+37,"L6 IT","L6_IT_3"
"3453",7.9875499329086e+37,"Astro","Astro_1"
"3454",7.98957395279614e+37,"Pvalb","Pvalb_7"
"3455",7.99115362767467e+36,"L4/5 IT","L45_IT_4"
"3456",7.99248232484838e+37,"Lamp5","Lamp5_4"
"3457",8.00771990480816e+36,"Endo","Endo"
"3458",8.02658814291347e+37,"L2/3 IT","L23_IT_2"
"3459",8.03889862957184e+37,"L4/5 IT","L45_IT_2"
"3460",8.04488228794824e+37,"L4/5 IT","L45_IT_SSp_1"
"3461",8.05004922487778e+37,"L2/3 IT","L23_IT_2"
"3462",8.05431620646915e+37,"L5 IT","L5_IT_1"
"3463",8.06598928396525e+37,"Oligo","Oligo_1"
"3464",8.07361959774136e+37,"Astro","Astro_1"
"3465",8.10012943846251e+37,"Pvalb","Pvalb_3"
"3466",8.10279409939611e+37,"L5 IT","L5_IT_1"
"3467",8.10593524722993e+37,"L2/3 IT","L23_IT_3"
"3468",8.10700948751133e+37,"L4/5 IT","L45_IT_4"
"3469",8.11934910114456e+37,"Micro","Micro_1"
"3470",8.12471917152857e+37,"Oligo","Oligo_1"
"3471",8.12790715048646e+37,"L4/5 IT","L45_IT_SSp_1"
"3472",8.13615388772109e+37,"Peri","Peri"
"3473",8.15779264701135e+37,"L2/3 IT","L23_IT_4"
"3474",8.16297362727399e+35,"L2/3 IT","L23_IT_4"
"3475",8.16856318296758e+37,"Endo","Endo"
"3476",8.19710032596521e+37,"Vip","Vip_8"
"3477",8.20485915159157e+37,"Peri","Peri"
"3478",8.21667224024731e+37,"L5/6 NP","L56_NP_2"
"3479",8.23234138786321e+37,"Astro","Astro_1"
"3480",8.24788900052389e+37,"Endo","Endo"
"3481",8.26058527948246e+37,"L6b","L6b_1"
"3482",8.26984009806383e+37,"L5 IT","L5_IT_1"
"3483",8.27239527591156e+36,"VLMC","VLMC"
"3484",8.27302826473647e+37,"Astro","Astro_1"
"3485",8.27436681988424e+36,"Peri","Peri"
"3486",8.28764332766305e+37,"L2/3 IT","L23_IT_2"
"3487",8.28937119970998e+37,"Endo","Endo"
"3488",8.31084376550245e+37,"Astro","Astro_1"
"3489",8.3139790636351e+37,"L5 IT","L5_IT_3"
"3490",8.31668365310256e+37,"L4/5 IT","L45_IT_2"
"3491",8.33059845967555e+37,"L4/5 IT","L45_IT_2"
"3492",8.33294699322677e+37,"L5 IT","L5_IT_3"
"3493",8.33849470068576e+37,"L2/3 IT","L23_IT_2"
"3494",8.34910561539146e+37,"PVM","PVM"
"3495",8.35048640522341e+37,"L4/5 IT","L45_IT_2"
"3496",8.358655246271e+37,"L2/3 IT","L23_IT_4"
"3497",8.36555756632717e+37,"L2/3 IT","L23_IT_4"
"3498",8.38581870025707e+36,"L5 IT","L5_IT_3"
"3499",8.38600617108629e+37,"L4/5 IT","L45_IT_4"
"3500",8.39053769739265e+37,"L6 CT","L6_CT_3"
"3501",8.39651419069155e+37,"PVM","PVM"
"3502",8.40076901523916e+37,"VLMC","VLMC"
"3503",8.40506503300974e+37,"VLMC","VLMC"
"3504",8.41746832193939e+37,"VLMC","VLMC"
"3505",8.4189764394276e+37,"L6b","L6b_1"
"3506",8.42994954345875e+37,"L5/6 NP","L56_NP_1"
"3507",8.43492282283990e+37,"L5 IT","L5_IT_1"
"3508",8.45114040586472e+37,"PVM","PVM"
"3509",8.45399334945538e+37,"Peri","Peri"
"3510",8.4764697474805e+37,"L4/5 IT","L45_IT_2"
"3511",8.48193254459678e+37,"Pvalb","Pvalb_3"
"3512",8.48538097805365e+37,"L2/3 IT","L23_IT_2"
"3513",8.4874093531468e+36,"L2/3 IT","L23_IT_3"
"3514",8.49515040653042e+37,"L4/5 IT","L45_IT_5"
"3515",8.49628886642975e+37,"Vip","Vip_4"
"3516",8.50175583082854e+37,"L2/3 IT","L23_IT_4"
"3517",8.50360184117227e+37,"Peri","Peri"
